Date,Open,High,Low,Close,Adj Close,Volume
2019-05-30,421.250000,422.700012,411.200012,412.750000,406.372131,9082367
2019-05-31,414.799988,417.100006,406.049988,409.850006,403.516998,5643400
2019-06-03,411.000000,418.600006,407.500000,416.799988,410.359558,4611475
2019-06-04,414.799988,417.899994,409.100006,411.149994,404.796875,3279047
2019-06-06,411.250000,413.500000,402.600006,404.149994,397.905029,3483633
2019-06-07,405.000000,406.899994,395.100006,399.250000,393.080780,4668474
2019-06-10,402.000000,405.799988,394.049988,402.049988,395.837524,4966075
2019-06-11,396.000000,397.799988,384.000000,389.950012,383.924469,13833555
2019-06-12,391.000000,397.000000,385.250000,391.399994,385.352051,7739283
2019-06-13,391.000000,393.750000,385.399994,389.750000,383.727539,4090663
2019-06-14,390.000000,394.850006,376.549988,392.549988,386.484253,9786375
2019-06-17,391.700012,394.500000,379.850006,382.899994,376.983429,6558933
2019-06-18,381.399994,385.600006,374.299988,378.450012,372.602173,3761637
2019-06-19,380.000000,382.100006,368.149994,375.200012,369.402374,7197444
2019-06-20,368.000000,392.200012,368.000000,390.500000,384.465973,8109029
2019-06-21,388.899994,391.700012,381.049988,382.799988,376.884949,5389874
2019-06-24,381.799988,385.399994,377.500000,383.450012,377.524933,3702836
2019-06-25,382.500000,387.500000,377.549988,385.750000,379.789368,4480306
2019-06-26,385.000000,403.549988,384.649994,399.450012,393.277679,9571797
2019-06-27,399.049988,405.399994,394.750000,402.799988,396.575897,7651785
2019-06-28,404.899994,409.799988,398.149994,400.950012,394.754517,7283442
2019-07-01,402.000000,406.500000,401.500000,405.350006,399.086517,2254468
2019-07-02,404.850006,407.000000,391.149994,395.549988,389.437897,5539613
2019-07-03,397.399994,399.149994,393.100006,395.700012,389.585632,2683086
2019-07-04,396.700012,398.049988,391.200012,392.100006,386.041229,3308295
2019-07-05,393.500000,394.399994,373.399994,375.250000,369.451630,5446432
2019-07-08,375.000000,380.899994,365.399994,366.799988,361.132202,7355520
2019-07-09,367.000000,395.000000,367.000000,386.399994,380.429321,15428006
2019-07-10,386.000000,397.350006,380.600006,392.200012,386.139709,10202064
2019-07-11,394.899994,400.350006,390.299988,398.149994,391.997742,7759443
2019-07-12,400.500000,411.500000,397.350006,407.700012,401.400238,13549864
2019-07-15,416.250000,427.700012,413.649994,422.950012,416.414581,18269604
2019-07-16,420.799988,435.000000,418.649994,433.299988,426.604614,8630766
2019-07-17,433.000000,436.299988,428.100006,430.049988,423.404816,6500759
2019-07-18,430.049988,432.899994,424.649994,426.200012,419.614349,4711395
2019-07-19,427.000000,429.399994,416.049988,421.350006,414.839264,5104476
2019-07-22,419.100006,443.299988,419.000000,430.250000,423.601776,10420113
2019-07-23,431.000000,435.500000,427.100006,430.250000,423.601776,6698368
2019-07-24,430.000000,432.450012,421.700012,425.549988,418.974365,5319256
2019-07-25,425.799988,439.700012,425.549988,437.149994,430.395142,11412685
2019-07-26,437.000000,442.200012,433.100006,439.950012,433.151855,5094438
2019-07-29,440.000000,441.700012,429.200012,431.049988,424.389374,4448863
2019-07-30,430.000000,441.299988,405.000000,410.350006,404.009216,9461831
2019-07-31,410.000000,428.799988,409.000000,426.750000,420.155853,7746831
2019-08-01,424.799988,427.750000,418.000000,425.100006,418.531342,3635110
2019-08-02,422.899994,426.500000,417.350006,420.649994,414.150116,3490912
2019-08-05,417.649994,423.750000,411.049988,417.149994,410.704163,4784904
2019-08-06,416.000000,422.450012,414.500000,418.200012,411.737946,3204070
2019-08-07,421.000000,429.000000,418.100006,421.049988,414.543884,5431353
2019-08-08,424.000000,428.200012,418.149994,426.450012,419.860474,3157083
2019-08-09,428.000000,430.350006,418.450012,422.000000,415.479248,3434604
2019-08-13,421.500000,444.500000,420.750000,439.250000,432.462677,13211835
2019-08-14,440.000000,441.000000,408.049988,417.149994,410.704163,16173302
2019-08-16,419.399994,421.399994,410.000000,414.700012,408.292023,6536156
2019-08-19,424.750000,434.200012,421.000000,426.000000,419.417419,11584821
2019-08-20,426.000000,426.500000,417.299988,420.899994,417.088684,5151625
2019-08-21,421.000000,425.850006,413.600006,417.000000,413.224030,5120294
2019-08-22,416.700012,420.750000,408.500000,414.549988,410.796204,5299316
2019-08-23,415.000000,429.950012,408.899994,427.799988,423.926208,5479802
2019-08-26,428.000000,429.799988,415.100006,419.350006,415.552765,6258106
2019-08-27,424.049988,425.450012,415.100006,416.750000,412.976288,6738413
2019-08-28,416.899994,421.700012,411.500000,413.100006,409.359344,3441725
2019-08-29,428.000000,438.600006,421.100006,434.649994,430.714203,19967263
