Date,Open,High,Low,Close,Adj Close,Volume
2019-02-11,129.000000,131.199997,124.250000,128.699997,128.699997,10148468
2019-02-12,129.000000,142.600006,128.149994,141.149994,141.149994,25166137
2019-02-14,140.000000,143.199997,136.000000,142.500000,142.500000,8695573
2019-02-15,142.000000,142.850006,136.600006,138.649994,138.649994,7619516
2019-02-18,138.800003,143.949997,138.800003,140.449997,140.449997,10468796
2019-02-19,140.500000,144.699997,139.500000,141.250000,141.250000,9707592
2019-02-20,142.000000,151.250000,141.649994,149.800003,149.800003,21446463
2019-02-21,149.949997,156.699997,148.199997,155.500000,155.500000,14770698
2019-02-22,156.500000,160.100006,152.500000,159.199997,159.199997,16303043
2019-02-25,160.000000,164.399994,156.500000,159.000000,159.000000,17265199
2019-02-26,155.000000,161.699997,153.649994,158.550003,158.550003,11817204
2019-02-27,159.399994,162.449997,154.550003,157.949997,157.949997,14168478
2019-02-28,157.000000,159.649994,154.800003,156.850006,156.850006,10772697
2019-03-01,157.800003,163.000000,157.350006,161.600006,161.600006,10064386
2019-03-05,161.199997,168.899994,160.649994,168.100006,168.100006,11807716
2019-03-06,169.399994,171.500000,164.500000,165.899994,165.899994,8415007
2019-03-07,166.300003,169.699997,162.699997,167.350006,167.350006,11111481
2019-03-08,164.649994,165.800003,161.649994,162.750000,162.750000,8315379
2019-03-11,163.899994,172.000000,163.199997,170.750000,170.750000,9146314
2019-03-12,172.500000,173.699997,169.250000,171.050003,171.050003,10479106
2019-03-13,170.600006,171.500000,165.449997,167.300003,167.300003,7491184
2019-03-14,167.949997,171.699997,164.250000,165.149994,165.149994,10482773
2019-03-15,166.699997,167.500000,163.850006,166.350006,166.350006,8343875
2019-03-18,167.899994,171.199997,166.500000,169.399994,169.399994,7255559
2019-03-19,169.949997,172.750000,168.149994,168.949997,168.949997,6789938
2019-03-20,168.399994,168.750000,161.699997,164.449997,164.449997,10666902
2019-03-22,164.899994,169.649994,164.250000,166.649994,166.649994,9476831
2019-03-25,165.000000,165.000000,160.649994,161.750000,161.750000,6066342
2019-03-26,162.699997,165.000000,160.649994,163.449997,163.449997,7207135
2019-03-27,164.899994,168.300003,163.750000,166.649994,166.649994,7992986
2019-03-28,166.500000,168.600006,163.949997,164.949997,164.949997,5766403
2019-04-01,182.000000,187.500000,181.500000,182.649994,182.649994,11258537
2019-04-02,182.649994,186.199997,179.800003,184.850006,184.850006,9604850
2019-04-03,185.000000,188.949997,181.500000,182.350006,182.350006,9399009
2019-04-04,182.449997,184.750000,178.899994,181.699997,181.699997,9077610
2019-04-05,183.699997,188.000000,181.899994,186.949997,186.949997,9214593
2019-04-08,188.300003,189.899994,182.300003,183.899994,183.899994,7382761
2019-04-09,183.000000,184.899994,175.800003,183.850006,183.850006,11205364
2019-04-10,183.000000,186.899994,181.050003,182.949997,182.949997,8610134
2019-04-11,182.800003,182.800003,174.800003,176.899994,176.899994,10692161
2019-04-12,177.500000,182.000000,176.350006,181.399994,181.399994,7219613
2019-04-15,182.500000,188.199997,181.050003,186.449997,186.449997,8250741
2019-04-16,186.500000,190.000000,183.750000,189.350006,189.350006,7958391
2019-04-18,190.500000,191.199997,179.149994,183.300003,183.300003,11838461
2019-04-22,182.550003,186.899994,175.000000,176.350006,176.350006,11114918
2019-04-23,176.500000,179.600006,173.649994,175.000000,175.000000,9418675
2019-04-24,175.500000,176.449997,169.100006,172.199997,172.199997,10479294
2019-04-25,172.199997,174.550003,166.050003,167.199997,167.199997,9974042
2019-04-26,169.399994,178.399994,168.050003,175.149994,175.149994,20052673
2019-04-30,175.500000,179.500000,168.000000,178.100006,178.100006,13337202
2019-05-02,177.500000,181.699997,175.100006,180.449997,180.449997,12080585
2019-05-03,181.000000,183.000000,177.050003,181.750000,181.750000,9299659
2019-05-06,175.000000,177.199997,172.149994,173.550003,173.550003,13291591
2019-05-07,175.600006,176.750000,168.000000,169.300003,169.300003,9914774
2019-05-08,166.899994,171.699997,165.750000,170.149994,170.149994,11040004
2019-05-09,169.000000,170.649994,161.199997,163.050003,163.050003,14432086
2019-05-10,165.100006,167.000000,161.100006,163.250000,163.250000,11984102
2019-05-13,162.750000,162.750000,152.000000,154.350006,154.350006,8109777
2019-05-14,150.750000,163.199997,150.149994,161.199997,161.199997,13729074
2019-05-15,162.000000,162.199997,154.449997,155.250000,155.250000,7707685
2019-05-16,156.250000,159.199997,153.649994,158.100006,158.100006,6956610
2019-05-17,157.899994,158.500000,153.449997,156.550003,156.550003,5453766
2019-05-20,162.000000,168.800003,160.000000,165.149994,165.149994,7222113
2019-05-21,165.850006,167.100006,161.850006,163.350006,163.350006,8077159
2019-05-22,154.000000,158.000000,143.600006,152.399994,152.399994,33587510
2019-05-23,154.250000,157.100006,150.250000,152.050003,152.050003,10057424
2019-05-24,152.949997,161.899994,150.500000,160.949997,160.949997,12226554
